prodid, prodname, caffeine_serving, calcium_serving, carbohydrates_serving, carbon-footprint_serving,cholesterol_serving, chromium_serving, copper_serving, energy_serving, energy-from-fat_serving, erythritol_serving, fat_serving, fiber_serving, fruits-vegetables-nuts_serving, guarana-seed-extract_serving, insoluble-fiber_serving, iron_serving, magnesium_serving, manganese_serving, molybdenum_serving, monounsaturated-fat_serving, omega-3-fat_serving, pantothenic-acid_serving, phosphorus_serving, polyols_serving, polyunsaturated-fat_serving, potassium_serving, proteins_serving, salt_serving, saturated-fat_serving, selenium_serving, serum-proteins_serving, sodium_serving, soluble-fiber_serving, starch_serving, sugars_serving, taurine_serving, trans-fat_serving, vitamin-a_serving, vitamin-b1_serving, vitamin-b12_serving, vitamin-b2_serving, vitamin-b6_serving, vitamin-b9_serving,vitamin-c_serving, vitamin-d_serving, vitamin-e_serving, vitamin-pp_serving, zinc_serving
11110847690," ""Garbanzo Beans""", undefined,0.04,20, undefined,0, undefined, undefined,502, undefined, undefined,2,6, undefined, undefined, undefined,0.0018, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,6,0.3302,0, undefined, undefined,0.13, undefined, undefined,3, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0.0012, undefined, undefined, undefined, undefined
78742370019," ""Creamy Peanut Butter""", undefined,0.02,8, undefined,0, undefined, undefined,753, undefined, undefined,15,2, undefined, undefined, undefined,0.00072, undefined, undefined, undefined,8, undefined, undefined, undefined, undefined,4.5,0.19,7,0.3302,2, undefined, undefined,0.13, undefined, undefined,3, undefined,0,0, undefined, undefined, undefined, undefined,4.00E-05,0, undefined,0.002,0.004, undefined
84114123572," ""Kettle Brand Jalapeno Potato Chips""", undefined,0,16, undefined,0, undefined, undefined,628,335, undefined,9,1, undefined, undefined, undefined,0.00036, undefined, undefined, undefined,7, undefined, undefined, undefined, undefined,1,0.41,2,0.4318,1, undefined, undefined,0.17, undefined, undefined,1, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0.006, undefined, undefined, undefined, undefined
80736103961," ""Straw Mushrooms Medium Peeled""", undefined,0.01,2, undefined,0, undefined, undefined,67, undefined, undefined,0,2, undefined, undefined, undefined,0.00108, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,2,0.58674,0, undefined, undefined,0.231, undefined, undefined,0, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined
80736118699," ""Black Pepper Sauce""", undefined,0,3, undefined,0, undefined, undefined,293, undefined, undefined,2,0, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,2,0.0381,0, undefined, undefined,0.015, undefined, undefined,1, undefined,0,6.00E-05, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined
89686440430," ""Rendang""", undefined,0,2, undefined,0, undefined, undefined,126, undefined, undefined,2,0, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,1,1.7272,1, undefined, undefined,0.68, undefined, undefined,2, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined
31146150601," ""Shin Ramyun""", undefined,0,41, undefined,0, undefined, undefined,1130, undefined, undefined,9,1, undefined, undefined, undefined,0.0018, undefined, undefined, undefined,3, undefined, undefined, undefined, undefined,1, undefined,5,2.6416,4.5, undefined, undefined,1.04, undefined, undefined,2, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined
31146022861," ""Shin Ramyun""", undefined,0,40, undefined,0, undefined, undefined,1046, undefined, undefined,8,2, undefined, undefined, undefined,0.0018, undefined, undefined, undefined,3, undefined, undefined, undefined, undefined,1, undefined,5,2.3368,4, undefined, undefined,0.92, undefined, undefined,2, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined
29243050351," ""Macaroni Elbows No. 35""", undefined,0,51, undefined,0, undefined, undefined,1004, undefined, undefined,1,2, undefined, undefined, undefined,0.00108, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,8,0,0, undefined, undefined,0, undefined, undefined,3, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined
8.16493E+11," ""Salsa Picante de Chile Habanero (Green)""", undefined, undefined,0, undefined,0, undefined, undefined,0, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0,0.254, undefined, undefined, undefined,0.1, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined
7.51746E+11," ""Ovaltine Rich Chocolate Mix""", undefined,0.1,10, undefined,0.009, undefined,0.0002,167, undefined, undefined,0,0, undefined, undefined, undefined,0.0018,0.024, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0.1778,0, undefined, undefined,0.07, undefined, undefined,9, undefined,0,0.00015,0.00015,0,0,0.0002, undefined,0.006,4.00E-06,0.002,0.002,0.0015
6.20514E+11," ""Spice mix for Murghi""", undefined,0.03,3, undefined, undefined, undefined, undefined,84, undefined, undefined,1,1.5, undefined, undefined, undefined,0.00126, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,1,1.9304,0, undefined, undefined,0.76, undefined, undefined,0, undefined, undefined,0.000165, undefined, undefined, undefined, undefined, undefined,0.0018, undefined, undefined, undefined, undefined
7.01061E+11," ""100% Gravenstein Apple Juice""", undefined,0,36, undefined,0, undefined, undefined,628,0, undefined,0,1, undefined, undefined, undefined,0.0018, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0,0,0, undefined, undefined,0, undefined, undefined,30, undefined,0,3.00E-05, undefined, undefined, undefined, undefined, undefined,0.0012, undefined, undefined, undefined, undefined
8.35143E+11," ""Unsweetened Matcha Love""", undefined, undefined,0, undefined, undefined, undefined, undefined,0, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0,0.0381, undefined, undefined, undefined,0.015, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0.042, undefined, undefined, undefined, undefined
83737250122," ""Coconut Milk Rich Formula""", undefined,0,2, undefined,0, undefined, undefined,460, undefined, undefined,11,0, undefined, undefined, undefined,0.00036, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,1,0.0127,2.5, undefined, undefined,0.005, undefined, undefined,1, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined
22422260008," ""Cheese Puffs""", undefined,0.02,17, undefined,0, undefined, undefined,628, undefined, undefined,8,0, undefined, undefined, undefined,0, undefined, undefined, undefined,2, undefined, undefined,0.02, undefined,5,0.055,1,0.762,1, undefined, undefined,0.3, undefined, undefined,2, undefined, undefined,3.00E-05,0.00012, undefined,0.00017, undefined,1.60E-05,0, undefined, undefined,0.0008, undefined
96619000036," ""Homogenized Milk Vitamin D""", undefined,0.25,12, undefined,0.035, undefined, undefined,628, undefined, undefined,8,0, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0.4,8,0.3175,5, undefined, undefined,0.125, undefined, undefined,12, undefined,0,9.00E-05, undefined, undefined, undefined, undefined, undefined,0.0012,1.00E-05, undefined, undefined, undefined
8.56416E+11," ""Bear Naked - Fruit and Nutty Goodie Bag""", undefined, undefined,19, undefined,0, undefined, undefined,586, undefined, undefined,6,2, undefined, undefined, undefined,0.00072, undefined, undefined, undefined,2.5, undefined, undefined, undefined, undefined,1.5, undefined,3,0,1.5, undefined, undefined,0, undefined, undefined,7, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined
6.20514E+11," ""Qeema""", undefined,0.02,3.5, undefined,0, undefined, undefined,15, undefined, undefined,0,1, undefined, undefined, undefined,0.00072, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0,2.2606,0, undefined, undefined,0.89, undefined, undefined,0, undefined,0,0.00012, undefined, undefined, undefined, undefined, undefined,0.0012, undefined, undefined, undefined, undefined
54152201136," ""Whole Unpeeled Straw Mushrooms""", undefined,0.01,2, undefined,0, undefined, undefined,67, undefined, undefined,0,2, undefined, undefined, undefined,0.00108, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,2,0.58674,0, undefined, undefined,0.231, undefined, undefined,0, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined
51179113169," ""Channa Masala""", undefined,0.051,17.6, undefined,0, undefined, undefined,619, undefined, undefined,6,4.3, undefined, undefined, undefined,0.00328, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,6,0.818,2, undefined, undefined,0.322, undefined, undefined,2.9, undefined,0,0.000107, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined
54467050214," ""Hot Cocoa classic""", undefined,0.02,16, undefined,0, undefined, undefined,335,63, undefined,1.5,2, undefined, undefined, undefined,0.00144, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,2,0,1, undefined, undefined,0, undefined, undefined,12, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined
6.99176E+11," ""St. Bernardus Abt 12""", undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined
44738209618," ""Coconut Milk Powder""", undefined,0.1,8, undefined,0, undefined, undefined,795, undefined, undefined,15,0, undefined, undefined, undefined,0.00108, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,3,0.03556,11, undefined, undefined,0.014, undefined, undefined,3, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined
14054030517," ""Bluberry Protein Shake""", undefined,0.8,47, undefined,0.005, undefined,0.0006,1548, undefined, undefined,7,0, undefined, undefined, undefined,0.0036, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0.66,25,0.508,1, undefined, undefined,0.2, undefined, undefined,44, undefined,0,0, undefined,1.08E-05, undefined,0.0036, undefined,0, undefined, undefined, undefined,0.0075
18000758463," ""Canada Dry""", undefined, undefined,36, undefined, undefined, undefined, undefined,586, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0,0.127, undefined, undefined, undefined,0.05, undefined, undefined,35, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined
70718001576," ""Skinless Boneless Smoked Sardine Fillets""", undefined,0.04,0, undefined,0.035, undefined, undefined,460, undefined, undefined,8,0, undefined, undefined, undefined,0.00072, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,11,0.5842,1, undefined, undefined,0.23, undefined, undefined,0, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined
73214009404," ""Arrabiata Sauce""", undefined,0.02,5, undefined,0, undefined, undefined,377, undefined, undefined,5.5,1, undefined, undefined, undefined,0.00072, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,1,1.2446,1, undefined, undefined,0.49, undefined, undefined,3, undefined,0,0.00015, undefined, undefined, undefined, undefined, undefined,0.012, undefined, undefined, undefined, undefined
71174082093," ""RAPA Scrapple Our Original""", undefined, undefined, undefined, undefined,0.04, undefined, undefined, undefined, undefined, undefined,8, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,5,0.6858,3, undefined, undefined,0.27, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined
